src,flags,runs,times,median_time,compile_cmd,timestamp,program,runtime
test_prog/sieve_primes.cpp,-funroll-loops,7,"[0.131749, 0.125774, 0.130327, 0.131685, 0.137382, 0.126233, 0.148197]",0.131685,g++ test_prog/sieve_primes.cpp -o a.out -funroll-loops,2025-11-19T19:07:46.557548Z,test_prog/sieve_primes,0.131685
test_prog/sieve_primes.cpp,-ftree-vectorize,7,"[0.127954, 0.133296, 0.137605, 0.123067, 0.130018, 0.128357, 0.123545]",0.128357,g++ test_prog/sieve_primes.cpp -o a.out -ftree-vectorize,2025-11-19T19:07:49.528191Z,test_prog/sieve_primes,0.128357
test_prog/sieve_primes.cpp,-ffast-math,7,"[0.119487, 0.11527, 0.120411, 0.118784, 0.116981, 0.116672, 0.114369]",0.116981,g++ test_prog/sieve_primes.cpp -o a.out -ffast-math,2025-11-19T19:07:52.367583Z,test_prog/sieve_primes,0.116981
test_prog/sieve_primes.cpp,-march=native,7,"[0.131725, 0.124049, 0.135982, 0.126483, 0.134736, 0.123484, 0.128127]",0.128127,g++ test_prog/sieve_primes.cpp -o a.out -march=native,2025-11-19T19:07:55.299609Z,test_prog/sieve_primes,0.128127
test_prog/sieve_primes.cpp,-flto,7,"[0.124173, 0.124536, 0.136699, 0.124949, 0.13673, 0.122387, 0.139769]",0.124949,g++ test_prog/sieve_primes.cpp -o a.out -flto,2025-11-19T19:07:56.242940Z,test_prog/sieve_primes,0.124949
test_prog/sieve_primes.cpp,-fomit-frame-pointer,7,"[0.100174, 0.0933112, 0.102447, 0.104815, 0.125817, 0.0998984, 0.0917081]",0.100174,g++ test_prog/sieve_primes.cpp -o a.out -fomit-frame-pointer,2025-11-19T19:07:58.921232Z,test_prog/sieve_primes,0.100174
test_prog/sieve_primes.cpp,-O1 -funroll-loops,7,"[0.00767637, 0.0109588, 0.00837577, 0.00865066, 0.00785643, 0.00644845, 0.0109552]",0.00837577,g++ test_prog/sieve_primes.cpp -o a.out -O1 -funroll-loops,2025-11-19T19:08:00.799535Z,test_prog/sieve_primes,0.00837577
test_prog/sieve_primes.cpp,-O1 -ftree-vectorize,7,"[0.00697779, 0.0076712, 0.00703488, 0.00936523, 0.00984935, 0.00778585, 0.00694727]",0.0076712,g++ test_prog/sieve_primes.cpp -o a.out -O1 -ftree-vectorize,2025-11-19T19:08:02.603475Z,test_prog/sieve_primes,0.0076712
test_prog/sieve_primes.cpp,-O1 -ffast-math,7,"[0.00705204, 0.00698065, 0.00693601, 0.00684506, 0.00929229, 0.00934747, 0.00697891]",0.00698065,g++ test_prog/sieve_primes.cpp -o a.out -O1 -ffast-math,2025-11-19T19:08:04.401678Z,test_prog/sieve_primes,0.00698065
test_prog/sieve_primes.cpp,-O2 -funroll-loops,7,"[0.00835779, 0.0085033, 0.00690193, 0.00861757, 0.0079681, 0.0068493, 0.00694128]",0.0079681,g++ test_prog/sieve_primes.cpp -o a.out -O2 -funroll-loops,2025-11-19T19:08:06.152275Z,test_prog/sieve_primes,0.0079681
test_prog/sieve_primes.cpp,-O2 -ftree-vectorize,7,"[0.00716033, 0.00802547, 0.00833395, 0.00874774, 0.00731324, 0.00826325, 0.00734338]",0.00802547,g++ test_prog/sieve_primes.cpp -o a.out -O2 -ftree-vectorize,2025-11-19T19:08:07.855395Z,test_prog/sieve_primes,0.00802547
test_prog/sieve_primes.cpp,-O2 -ffast-math,7,"[0.00782382, 0.00826803, 0.00689981, 0.00751228, 0.00732756, 0.0084388, 0.00687458]",0.00751228,g++ test_prog/sieve_primes.cpp -o a.out -O2 -ffast-math,2025-11-19T19:08:09.607815Z,test_prog/sieve_primes,0.00751228
test_prog/sieve_primes.cpp,-O3 -funroll-loops,7,"[0.00696374, 0.0081752, 0.00691631, 0.0083886, 0.00721611, 0.007336, 0.00739433]",0.007336,g++ test_prog/sieve_primes.cpp -o a.out -O3 -funroll-loops,2025-11-19T19:08:11.472246Z,test_prog/sieve_primes,0.007336
test_prog/sieve_primes.cpp,-O3 -ftree-vectorize,7,"[0.00694333, 0.00778864, 0.00701776, 0.00686828, 0.00683977, 0.00683543, 0.00777202]",0.00694333,g++ test_prog/sieve_primes.cpp -o a.out -O3 -ftree-vectorize,2025-11-19T19:08:13.088030Z,test_prog/sieve_primes,0.00694333
test_prog/sieve_primes.cpp,-O3 -ffast-math,7,"[0.00896921, 0.00961699, 0.00922418, 0.00900666, 0.00738325, 0.00748709, 0.00777347]",0.00896921,g++ test_prog/sieve_primes.cpp -o a.out -O3 -ffast-math,2025-11-19T19:08:14.931461Z,test_prog/sieve_primes,0.00896921
test_prog/transpose.cpp,-O1,7,"[0.00918137, 0.00746798, 0.00766773, 0.00735017, 0.0072197, 0.00744664, 0.00927847]",0.00746798,g++ test_prog/transpose.cpp -o a.out -O1,2025-11-19T19:46:45.628703Z,test_prog/transpose,0.00746798
test_prog/transpose.cpp,-O2,7,"[0.00883708, 0.0076549, 0.00708091, 0.00818844, 0.00735943, 0.00779414, 0.00692744]",0.0076549,g++ test_prog/transpose.cpp -o a.out -O2,2025-11-19T19:46:47.719389Z,test_prog/transpose,0.0076549
test_prog/transpose.cpp,-O3,7,"[0.00832296, 0.00724895, 0.00951256, 0.00778054, 0.00754783, 0.00805044, 0.00922058]",0.00805044,g++ test_prog/transpose.cpp -o a.out -O3,2025-11-19T19:46:49.592253Z,test_prog/transpose,0.00805044
test_prog/transpose.cpp,-Ofast,7,"[0.00793599, 0.00733216, 0.00712075, 0.00801306, 0.00787856, 0.00782266, 0.00734152]",0.00782266,g++ test_prog/transpose.cpp -o a.out -Ofast,2025-11-19T19:46:51.684192Z,test_prog/transpose,0.00782266
test_prog/transpose.cpp,-Os,7,"[0.0110268, 0.00799359, 0.00728258, 0.00775217, 0.00748785, 0.00817781, 0.00876318]",0.00799359,g++ test_prog/transpose.cpp -o a.out -Os,2025-11-19T19:46:53.696812Z,test_prog/transpose,0.00799359
test_prog/transpose.cpp,-funroll-loops,7,"[0.0147766, 0.0324457, 0.0158023, 0.0155096, 0.0317432, 0.015327, 0.0197045]",0.0158023,g++ test_prog/transpose.cpp -o a.out -funroll-loops,2025-11-19T19:46:55.777328Z,test_prog/transpose,0.0158023
test_prog/transpose.cpp,-ftree-vectorize,7,"[0.0140956, 0.0255483, 0.0303159, 0.0313297, 0.0270048, 0.018858, 0.0335219]",0.0270048,g++ test_prog/transpose.cpp -o a.out -ftree-vectorize,2025-11-19T19:46:58.189996Z,test_prog/transpose,0.0270048
test_prog/transpose.cpp,-ffast-math,7,"[0.0155876, 0.0151476, 0.0155113, 0.016216, 0.0141998, 0.0159757, 0.0167285]",0.0155876,g++ test_prog/transpose.cpp -o a.out -ffast-math,2025-11-19T19:47:00.258909Z,test_prog/transpose,0.0155876
test_prog/transpose.cpp,-march=native,7,"[0.0127312, 0.0128012, 0.0141654, 0.013695, 0.0134619, 0.0138805, 0.0140384]",0.013695,g++ test_prog/transpose.cpp -o a.out -march=native,2025-11-19T19:47:02.264506Z,test_prog/transpose,0.013695
test_prog/transpose.cpp,-flto,7,"[0.0136953, 0.0149386, 0.014674, 0.013953, 0.0150052, 0.0152315, 0.0151245]",0.0149386,g++ test_prog/transpose.cpp -o a.out -flto,2025-11-19T19:47:04.475038Z,test_prog/transpose,0.0149386
test_prog/transpose.cpp,-fomit-frame-pointer,7,"[0.015388, 0.0172323, 0.0161194, 0.0161809, 0.017228, 0.0178116, 0.0151651]",0.0161809,g++ test_prog/transpose.cpp -o a.out -fomit-frame-pointer,2025-11-19T19:47:03.823489Z,test_prog/transpose,0.0161809
test_prog/transpose.cpp,-O1 -funroll-loops,7,"[0.00776268, 0.00689372, 0.00725908, 0.00783918, 0.00705105, 0.00813357, 0.00748535]",0.00748535,g++ test_prog/transpose.cpp -o a.out -O1 -funroll-loops,2025-11-19T19:47:05.863063Z,test_prog/transpose,0.00748535
test_prog/transpose.cpp,-O1 -ftree-vectorize,7,"[0.00898813, 0.00823146, 0.00755142, 0.0073359, 0.00739171, 0.00675793, 0.00705396]",0.00739171,g++ test_prog/transpose.cpp -o a.out -O1 -ftree-vectorize,2025-11-19T19:47:07.553080Z,test_prog/transpose,0.00739171
test_prog/transpose.cpp,-O1 -ffast-math,7,"[0.00905236, 0.00830885, 0.00665913, 0.00705191, 0.0077115, 0.00769067, 0.00744653]",0.00769067,g++ test_prog/transpose.cpp -o a.out -O1 -ffast-math,2025-11-19T19:47:09.653959Z,test_prog/transpose,0.00769067
test_prog/transpose.cpp,-O2 -funroll-loops,7,"[0.00901707, 0.00799344, 0.00752429, 0.00748302, 0.00712497, 0.0070086, 0.00709981]",0.00748302,g++ test_prog/transpose.cpp -o a.out -O2 -funroll-loops,2025-11-19T19:47:11.642833Z,test_prog/transpose,0.00748302
test_prog/transpose.cpp,-O2 -ftree-vectorize,7,"[0.00810486, 0.00867843, 0.00755823, 0.00714098, 0.00926284, 0.00777831, 0.00719504]",0.00777831,g++ test_prog/transpose.cpp -o a.out -O2 -ftree-vectorize,2025-11-19T19:47:13.784920Z,test_prog/transpose,0.00777831
test_prog/transpose.cpp,-O2 -ffast-math,7,"[0.0104548, 0.00718097, 0.00721546, 0.00775795, 0.00695838, 0.00686771, 0.00726402]",0.00721546,g++ test_prog/transpose.cpp -o a.out -O2 -ffast-math,2025-11-19T19:47:15.742014Z,test_prog/transpose,0.00721546
test_prog/transpose.cpp,-O3 -funroll-loops,7,"[0.00896177, 0.0070117, 0.00801455, 0.00702904, 0.00715443, 0.0068349, 0.00723652]",0.00715443,g++ test_prog/transpose.cpp -o a.out -O3 -funroll-loops,2025-11-19T19:47:17.659365Z,test_prog/transpose,0.00715443
test_prog/transpose.cpp,-O3 -ftree-vectorize,7,"[0.00844366, 0.00829389, 0.00777118, 0.00736258, 0.00826324, 0.00747999, 0.00731512]",0.00777118,g++ test_prog/transpose.cpp -o a.out -O3 -ftree-vectorize,2025-11-19T19:47:19.644639Z,test_prog/transpose,0.00777118
test_prog/transpose.cpp,-O3 -ffast-math,7,"[0.00970364, 0.00764529, 0.00747246, 0.00778705, 0.00716012, 0.00736558, 0.00775278]",0.00764529,g++ test_prog/transpose.cpp -o a.out -O3 -ffast-math,2025-11-19T19:47:21.741965Z,test_prog/transpose,0.00764529
test_prog/prefix_sum.cpp,-O1,7,"[0.00546647, 0.00565351, 0.00577229, 0.00517772, 0.00531673, 0.00754867, 0.00582862]",0.00565351,g++ test_prog/prefix_sum.cpp -o a.out -O1,2025-11-20T12:30:15.855114Z,test_prog/prefix_sum,0.00565351
test_prog/prefix_sum.cpp,-O2,7,"[0.00212563, 0.00202417, 0.00170935, 0.00182668, 0.00236069, 0.00263521, 0.00195975]",0.00202417,g++ test_prog/prefix_sum.cpp -o a.out -O2,2025-11-20T12:30:16.647488Z,test_prog/prefix_sum,0.00202417
test_prog/prefix_sum.cpp,-O3,7,"[0.00196901, 0.00188832, 0.00195657, 0.00208403, 0.00221557, 0.00237142, 0.00276516]",0.00208403,g++ test_prog/prefix_sum.cpp -o a.out -O3,2025-11-20T12:30:17.467337Z,test_prog/prefix_sum,0.00208403
test_prog/prefix_sum.cpp,-Ofast,7,"[0.0021738, 0.00299254, 0.00349476, 0.003403, 0.00222542, 0.0020321, 0.00214164]",0.00222542,g++ test_prog/prefix_sum.cpp -o a.out -Ofast,2025-11-20T12:30:18.193414Z,test_prog/prefix_sum,0.00222542
test_prog/prefix_sum.cpp,-Os,7,"[0.00532301, 0.00553183, 0.00544755, 0.00530803, 0.00634929, 0.00679911, 0.00711806]",0.00553183,g++ test_prog/prefix_sum.cpp -o a.out -Os,2025-11-20T12:30:18.985974Z,test_prog/prefix_sum,0.00553183
test_prog/prefix_sum.cpp,-funroll-loops,7,"[0.0096112, 0.0117584, 0.00913256, 0.0103925, 0.0116039, 0.00882549, 0.00947354]",0.0096112,g++ test_prog/prefix_sum.cpp -o a.out -funroll-loops,2025-11-20T12:30:19.749166Z,test_prog/prefix_sum,0.0096112
test_prog/prefix_sum.cpp,-ftree-vectorize,7,"[0.00989533, 0.0102226, 0.00943714, 0.0106263, 0.0137048, 0.0148696, 0.0114741]",0.0106263,g++ test_prog/prefix_sum.cpp -o a.out -ftree-vectorize,2025-11-20T12:30:20.529905Z,test_prog/prefix_sum,0.0106263
test_prog/prefix_sum.cpp,-ffast-math,7,"[0.0109585, 0.0110999, 0.0145771, 0.0102721, 0.0102673, 0.0263956, 0.0141571]",0.0110999,g++ test_prog/prefix_sum.cpp -o a.out -ffast-math,2025-11-20T12:30:21.413375Z,test_prog/prefix_sum,0.0110999
test_prog/prefix_sum.cpp,-march=native,7,"[0.00999983, 0.00948441, 0.00941445, 0.0123183, 0.0118653, 0.0099912, 0.0104496]",0.00999983,g++ test_prog/prefix_sum.cpp -o a.out -march=native,2025-11-20T12:30:22.195739Z,test_prog/prefix_sum,0.00999983
test_prog/prefix_sum.cpp,-flto,7,"[0.00817463, 0.00784401, 0.00797792, 0.0109932, 0.0149324, 0.00863489, 0.00763344]",0.00817463,g++ test_prog/prefix_sum.cpp -o a.out -flto,2025-11-20T12:30:23.045224Z,test_prog/prefix_sum,0.00817463
test_prog/prefix_sum.cpp,-fomit-frame-pointer,7,"[0.00823199, 0.00801471, 0.0112992, 0.00871205, 0.0103958, 0.00885446, 0.00848569]",0.00871205,g++ test_prog/prefix_sum.cpp -o a.out -fomit-frame-pointer,2025-11-20T12:30:23.844949Z,test_prog/prefix_sum,0.00871205
test_prog/prefix_sum.cpp,-O1 -funroll-loops,7,"[0.00600031, 0.00487804, 0.00587186, 0.0051627, 0.00498043, 0.00662887, 0.00622031]",0.00587186,g++ test_prog/prefix_sum.cpp -o a.out -O1 -funroll-loops,2025-11-20T12:30:24.618377Z,test_prog/prefix_sum,0.00587186
test_prog/prefix_sum.cpp,-O1 -ftree-vectorize,7,"[0.00186801, 0.00204415, 0.00208983, 0.00193906, 0.00275873, 0.00234724, 0.00455114]",0.00208983,g++ test_prog/prefix_sum.cpp -o a.out -O1 -ftree-vectorize,2025-11-20T12:30:25.517153Z,test_prog/prefix_sum,0.00208983
test_prog/prefix_sum.cpp,-O1 -ffast-math,7,"[0.00660817, 0.00523595, 0.00525242, 0.00611125, 0.00951908, 0.00538552, 0.00634452]",0.00611125,g++ test_prog/prefix_sum.cpp -o a.out -O1 -ffast-math,2025-11-20T12:30:26.284843Z,test_prog/prefix_sum,0.00611125
test_prog/prefix_sum.cpp,-O2 -funroll-loops,7,"[0.00250015, 0.00196855, 0.00282797, 0.00273025, 0.00344485, 0.00268255, 0.00274374]",0.00273025,g++ test_prog/prefix_sum.cpp -o a.out -O2 -funroll-loops,2025-11-20T12:30:27.009203Z,test_prog/prefix_sum,0.00273025
test_prog/prefix_sum.cpp,-O2 -ftree-vectorize,7,"[0.00263309, 0.0023654, 0.00221508, 0.00377598, 0.00328746, 0.00208007, 0.00503619]",0.00263309,g++ test_prog/prefix_sum.cpp -o a.out -O2 -ftree-vectorize,2025-11-20T12:30:27.728093Z,test_prog/prefix_sum,0.00263309
test_prog/prefix_sum.cpp,-O2 -ffast-math,7,"[0.0017494, 0.00266007, 0.00261116, 0.00208967, 0.0023129, 0.00224537, 0.00197264]",0.00224537,g++ test_prog/prefix_sum.cpp -o a.out -O2 -ffast-math,2025-11-20T12:30:28.520642Z,test_prog/prefix_sum,0.00224537
test_prog/prefix_sum.cpp,-O3 -funroll-loops,7,"[0.00204143, 0.00221505, 0.00234236, 0.0034736, 0.00196915, 0.00197382, 0.00221591]",0.00221505,g++ test_prog/prefix_sum.cpp -o a.out -O3 -funroll-loops,2025-11-20T12:30:29.259203Z,test_prog/prefix_sum,0.00221505
test_prog/prefix_sum.cpp,-O3 -ftree-vectorize,7,"[0.00194462, 0.00189503, 0.00219953, 0.00230212, 0.00164791, 0.00208357, 0.00188208]",0.00194462,g++ test_prog/prefix_sum.cpp -o a.out -O3 -ftree-vectorize,2025-11-20T12:30:29.970774Z,test_prog/prefix_sum,0.00194462
test_prog/prefix_sum.cpp,-O3 -ffast-math,7,"[0.00177297, 0.00204893, 0.00190308, 0.0024222, 0.00275903, 0.00211784, 0.00214633]",0.00211784,g++ test_prog/prefix_sum.cpp -o a.out -O3 -ffast-math,2025-11-20T12:30:30.647573Z,test_prog/prefix_sum,0.00211784
test_prog/fibbonacci_recursion.cpp,-O1,7,"[0.0464071, 0.045161, 0.0554971, 0.050489, 0.0467571, 0.0461185, 0.0458872]",0.0464071,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O1,2025-11-20T12:39:30.896716Z,test_prog/fibbonacci_recursion,0.0464071
test_prog/fibbonacci_recursion.cpp,-O2,7,"[0.0216653, 0.0209528, 0.0312657, 0.0206986, 0.0271892, 0.0222466, 0.0199511]",0.0216653,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O2,2025-11-20T12:39:31.641249Z,test_prog/fibbonacci_recursion,0.0216653
test_prog/fibbonacci_recursion.cpp,-O3,7,"[0.0247113, 0.0179712, 0.0199241, 0.0176093, 0.0205557, 0.0575651, 0.0586404]",0.0205557,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O3,2025-11-20T12:39:32.523900Z,test_prog/fibbonacci_recursion,0.0205557
test_prog/fibbonacci_recursion.cpp,-Ofast,7,"[0.0198482, 0.0184676, 0.0185782, 0.0261325, 0.025921, 0.0253409, 0.0187025]",0.0198482,g++ test_prog/fibbonacci_recursion.cpp -o a.out -Ofast,2025-11-20T12:39:33.353503Z,test_prog/fibbonacci_recursion,0.0198482
test_prog/fibbonacci_recursion.cpp,-Os,7,"[0.0359121, 0.0358836, 0.0376269, 0.0393157, 0.0365042, 0.0365476, 0.0353934]",0.0365042,g++ test_prog/fibbonacci_recursion.cpp -o a.out -Os,2025-11-20T12:39:34.133866Z,test_prog/fibbonacci_recursion,0.0365042
test_prog/fibbonacci_recursion.cpp,-funroll-loops,7,"[0.0857651, 0.0850501, 0.0842343, 0.0916591, 0.0849471, 0.0855709, 0.0836842]",0.0850501,g++ test_prog/fibbonacci_recursion.cpp -o a.out -funroll-loops,2025-11-20T12:39:35.232762Z,test_prog/fibbonacci_recursion,0.0850501
test_prog/fibbonacci_recursion.cpp,-ftree-vectorize,7,"[0.0873731, 0.085259, 0.0839251, 0.0817478, 0.0841771, 0.0896035, 0.0872443]",0.085259,g++ test_prog/fibbonacci_recursion.cpp -o a.out -ftree-vectorize,2025-11-20T12:39:36.410998Z,test_prog/fibbonacci_recursion,0.085259
test_prog/fibbonacci_recursion.cpp,-ffast-math,7,"[0.0854738, 0.0832443, 0.0840585, 0.0832633, 0.085376, 0.0888863, 0.0834877]",0.0840585,g++ test_prog/fibbonacci_recursion.cpp -o a.out -ffast-math,2025-11-20T12:39:37.573808Z,test_prog/fibbonacci_recursion,0.0840585
test_prog/fibbonacci_recursion.cpp,-march=native,7,"[0.0861759, 0.0870391, 0.084402, 0.0846723, 0.0837346, 0.0828668, 0.0846929]",0.0846723,g++ test_prog/fibbonacci_recursion.cpp -o a.out -march=native,2025-11-20T12:39:38.677907Z,test_prog/fibbonacci_recursion,0.0846723
test_prog/fibbonacci_recursion.cpp,-flto,7,"[0.0887469, 0.0865643, 0.0831658, 0.0835945, 0.0879362, 0.0877571, 0.0836062]",0.0865643,g++ test_prog/fibbonacci_recursion.cpp -o a.out -flto,2025-11-20T12:39:40.033496Z,test_prog/fibbonacci_recursion,0.0865643
test_prog/fibbonacci_recursion.cpp,-fomit-frame-pointer,7,"[0.0591198, 0.0580139, 0.0601213, 0.0583805, 0.0562848, 0.058857, 0.0588785]",0.058857,g++ test_prog/fibbonacci_recursion.cpp -o a.out -fomit-frame-pointer,2025-11-20T12:39:40.979314Z,test_prog/fibbonacci_recursion,0.058857
test_prog/fibbonacci_recursion.cpp,-O1 -funroll-loops,7,"[0.0519737, 0.0496977, 0.0498464, 0.0516957, 0.0496741, 0.0509645, 0.0499809]",0.0499809,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O1 -funroll-loops,2025-11-20T12:39:41.930738Z,test_prog/fibbonacci_recursion,0.0499809
test_prog/fibbonacci_recursion.cpp,-O1 -ftree-vectorize,7,"[0.0497769, 0.0532285, 0.0514667, 0.0511833, 0.0504676, 0.0513289, 0.0488729]",0.0511833,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O1 -ftree-vectorize,2025-11-20T12:39:42.808329Z,test_prog/fibbonacci_recursion,0.0511833
test_prog/fibbonacci_recursion.cpp,-O1 -ffast-math,7,"[0.0627933, 0.0561619, 0.0539149, 0.0576633, 0.0637826, 0.0586269, 0.0564315]",0.0576633,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O1 -ffast-math,2025-11-20T12:39:43.744235Z,test_prog/fibbonacci_recursion,0.0576633
test_prog/fibbonacci_recursion.cpp,-O2 -funroll-loops,7,"[0.0194765, 0.0178578, 0.0184751, 0.0199307, 0.0182087, 0.0217548, 0.0178703]",0.0184751,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O2 -funroll-loops,2025-11-20T12:39:44.472552Z,test_prog/fibbonacci_recursion,0.0184751
test_prog/fibbonacci_recursion.cpp,-O2 -ftree-vectorize,7,"[0.020105, 0.0171408, 0.0193272, 0.0212436, 0.0187165, 0.0218555, 0.0198796]",0.0198796,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O2 -ftree-vectorize,2025-11-20T12:39:45.173580Z,test_prog/fibbonacci_recursion,0.0198796
test_prog/fibbonacci_recursion.cpp,-O2 -ffast-math,7,"[0.020728, 0.0219047, 0.0215445, 0.0241603, 0.0222217, 0.0222423, 0.0231208]",0.0222217,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O2 -ffast-math,2025-11-20T12:39:46.104421Z,test_prog/fibbonacci_recursion,0.0222217
test_prog/fibbonacci_recursion.cpp,-O3 -funroll-loops,7,"[0.0195778, 0.0201418, 0.0228281, 0.0220455, 0.0205677, 0.0355151, 0.0218524]",0.0218524,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O3 -funroll-loops,2025-11-20T12:39:47.033938Z,test_prog/fibbonacci_recursion,0.0218524
test_prog/fibbonacci_recursion.cpp,-O3 -ftree-vectorize,7,"[0.0285101, 0.0247727, 0.0202431, 0.0215424, 0.0207522, 0.0252505, 0.022404]",0.022404,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O3 -ftree-vectorize,2025-11-20T12:39:47.964001Z,test_prog/fibbonacci_recursion,0.022404
test_prog/fibbonacci_recursion.cpp,-O3 -ffast-math,7,"[0.0219176, 0.0244913, 0.0230782, 0.0199974, 0.0204958, 0.0252758, 0.0249017]",0.0230782,g++ test_prog/fibbonacci_recursion.cpp -o a.out -O3 -ffast-math,2025-11-20T12:39:48.860745Z,test_prog/fibbonacci_recursion,0.0230782
test_prog/binary_search.cpp,-O1,7,"[0.0244394, 0.0213179, 0.0217848, 0.0226249, 0.027051, 0.0233543, 0.025347]",0.0233543,g++ test_prog/binary_search.cpp -o a.out -O1,2025-11-20T12:53:47.176348Z,test_prog/binary_search,0.0233543
test_prog/binary_search.cpp,-O2,7,"[0.0236487, 0.0247855, 0.0244634, 0.0228999, 0.0270699, 0.0222995, 0.0220831]",0.0236487,g++ test_prog/binary_search.cpp -o a.out -O2,2025-11-20T12:53:48.407542Z,test_prog/binary_search,0.0236487
test_prog/binary_search.cpp,-O3,7,"[0.0255369, 0.0202132, 0.0195985, 0.0196199, 0.0212474, 0.0195564, 0.0194601]",0.0196199,g++ test_prog/binary_search.cpp -o a.out -O3,2025-11-20T12:53:49.547269Z,test_prog/binary_search,0.0196199
test_prog/binary_search.cpp,-Ofast,7,"[0.0222419, 0.0193633, 0.0240675, 0.0188532, 0.0190465, 0.019741, 0.0189921]",0.0193633,g++ test_prog/binary_search.cpp -o a.out -Ofast,2025-11-20T12:53:50.597251Z,test_prog/binary_search,0.0193633
test_prog/binary_search.cpp,-Os,7,"[0.0252967, 0.0226897, 0.0203994, 0.0210072, 0.0224098, 0.0214063, 0.021592]",0.021592,g++ test_prog/binary_search.cpp -o a.out -Os,2025-11-20T12:53:51.604104Z,test_prog/binary_search,0.021592
test_prog/binary_search.cpp,-funroll-loops,7,"[0.0658926, 0.0612751, 0.062711, 0.0704532, 0.0714993, 0.0546124, 0.0614615]",0.062711,g++ test_prog/binary_search.cpp -o a.out -funroll-loops,2025-11-20T12:53:52.942199Z,test_prog/binary_search,0.062711
test_prog/binary_search.cpp,-ftree-vectorize,7,"[0.0563482, 0.05414, 0.0553249, 0.0563496, 0.0567472, 0.0538678, 0.0664591]",0.0563482,g++ test_prog/binary_search.cpp -o a.out -ftree-vectorize,2025-11-20T12:53:54.241123Z,test_prog/binary_search,0.0563482
test_prog/binary_search.cpp,-ffast-math,7,"[0.0642183, 0.0545601, 0.0629794, 0.0605039, 0.0514056, 0.0600872, 0.0608268]",0.0605039,g++ test_prog/binary_search.cpp -o a.out -ffast-math,2025-11-20T12:53:55.584613Z,test_prog/binary_search,0.0605039
test_prog/binary_search.cpp,-march=native,7,"[0.0634908, 0.0579663, 0.0576651, 0.0581872, 0.0629053, 0.0564419, 0.0624884]",0.0581872,g++ test_prog/binary_search.cpp -o a.out -march=native,2025-11-20T12:53:56.937434Z,test_prog/binary_search,0.0581872
test_prog/binary_search.cpp,-flto,7,"[0.0611926, 0.0611972, 0.0581569, 0.0582246, 0.0580667, 0.0804993, 0.0618376]",0.0611926,g++ test_prog/binary_search.cpp -o a.out -flto,2025-11-20T12:53:58.454734Z,test_prog/binary_search,0.0611926
test_prog/binary_search.cpp,-fomit-frame-pointer,7,"[0.0533736, 0.0508253, 0.0551506, 0.049998, 0.0490045, 0.0529714, 0.0518547]",0.0518547,g++ test_prog/binary_search.cpp -o a.out -fomit-frame-pointer,2025-11-20T12:53:59.740824Z,test_prog/binary_search,0.0518547
test_prog/binary_search.cpp,-O1 -funroll-loops,7,"[0.0228043, 0.024165, 0.0242635, 0.0217481, 0.0210703, 0.02044, 0.0208707]",0.0217481,g++ test_prog/binary_search.cpp -o a.out -O1 -funroll-loops,2025-11-20T12:54:00.861730Z,test_prog/binary_search,0.0217481
test_prog/binary_search.cpp,-O1 -ftree-vectorize,7,"[0.0201027, 0.0191128, 0.0165462, 0.0193494, 0.0192517, 0.0204117, 0.0220927]",0.0193494,g++ test_prog/binary_search.cpp -o a.out -O1 -ftree-vectorize,2025-11-20T12:54:01.918272Z,test_prog/binary_search,0.0193494
test_prog/binary_search.cpp,-O1 -ffast-math,7,"[0.0220261, 0.0211376, 0.0209594, 0.0198228, 0.0215218, 0.0209363, 0.0217318]",0.0211376,g++ test_prog/binary_search.cpp -o a.out -O1 -ffast-math,2025-11-20T12:54:03.021088Z,test_prog/binary_search,0.0211376
test_prog/binary_search.cpp,-O2 -funroll-loops,7,"[0.0253814, 0.0210697, 0.0222801, 0.0202718, 0.0241524, 0.0195652, 0.0240039]",0.0222801,g++ test_prog/binary_search.cpp -o a.out -O2 -funroll-loops,2025-11-20T12:54:04.171976Z,test_prog/binary_search,0.0222801
test_prog/binary_search.cpp,-O2 -ftree-vectorize,7,"[0.0169774, 0.0170798, 0.0169375, 0.0152637, 0.0161863, 0.0173813, 0.0173045]",0.0169774,g++ test_prog/binary_search.cpp -o a.out -O2 -ftree-vectorize,2025-11-20T12:54:05.183751Z,test_prog/binary_search,0.0169774
test_prog/binary_search.cpp,-O2 -ffast-math,7,"[0.0148923, 0.0144209, 0.0153589, 0.0155757, 0.016162, 0.0166719, 0.0170873]",0.0155757,g++ test_prog/binary_search.cpp -o a.out -O2 -ffast-math,2025-11-20T12:54:06.072924Z,test_prog/binary_search,0.0155757
